912	South	0.038100	-0.052175	0.254800
913	South	0.038100	-0.044675	0.254800
914	South	0.038100	-0.022325	0.254800
915	South	0.038100	0.000000	0.254800
916	South	0.038100	0.022325	0.254800
1001	South	0.038100	0.044675	0.254800
1002	South	0.038100	0.052175	0.254800
1003	East	0.035600	0.057150	0.413475
1004	East	0.030600	0.057150	0.413475
1005	East	0.015300	0.057150	0.413475
1006	East	0.000000	0.057150	0.413475
1007	East	-0.015300	0.057150	0.413475
1008	East	-0.030600	0.057150	0.413475
1009	East	-0.035600	0.057150	0.413475
1010	East	0.035600	0.057150	0.377250
1011	East	0.030600	0.057150	0.377250
1012	East	0.015300	0.057150	0.377250
1013	East	0.000000	0.057150	0.377250
1014	East	-0.015300	0.057150	0.377250
1015	East	-0.030600	0.057150	0.377250
1016	East	-0.035600	0.057150	0.377250
1101	East	0.035600	0.057150	0.341025
1102	East	0.030600	0.057150	0.341025
1103	East	0.015300	0.057150	0.341025
1104	East	0.000000	0.057150	0.341025
1105	East	-0.015300	0.057150	0.341025
1106	East	-0.030600	0.057150	0.341025
1107	East	-0.035600	0.057150	0.341025
1108	East	0.035600	0.057150	0.304800
1109	East	0.030600	0.057150	0.304800
1110	East	0.022950	0.057150	0.304800
1111	East	0.015300	0.057150	0.304800
1112	East	0.000000	0.057150	0.304800
1113	East	-0.015300	0.057150	0.304800
1114	East	-0.022950	0.057150	0.304800
1115	East	-0.030600	0.057150	0.304800
1116	East	-0.035600	0.057150	0.304800
1201	East	0.035600	0.057150	0.254800
1202	East	0.030600	0.057150	0.254800
1203	East	0.015300	0.057150	0.254800
1204	East	0.000000	0.057150	0.254800
1205	East	-0.015300	0.057150	0.254800
1206	East	-0.030600	0.057150	0.254800
1207	East	-0.035600	0.057150	0.254800
1208	North	-0.038100	0.052175	0.413475
1209	North	-0.038100	0.044675	0.413475
1210	North	-0.038100	0.022325	0.413475
1211	North	-0.038100	0.000000	0.413475
1212	North	-0.038100	-0.022325	0.413475
1213	North	-0.038100	-0.044675	0.413475
1214	North	-0.038100	-0.052175	0.413475
1215	North	-0.038100	0.052175	0.377250
1216	North	-0.038100	0.044675	0.377250
1301	North	-0.038100	0.022325	0.377250
1302	North	-0.038100	0.000000	0.377250
1303	North	-0.038100	-0.022325	0.377250
1304	North	-0.038100	-0.044675	0.377250
1305	North	-0.038100	-0.052175	0.377250
1306	North	-0.038100	0.052175	0.341025
1307	North	-0.038100	0.044675	0.341025
1308	North	-0.038100	0.022325	0.341025
1309	North	-0.038100	0.000000	0.341025
1310	North	-0.038100	-0.022325	0.341025
1311	North	-0.038100	-0.044675	0.341025
1312	North	-0.038100	-0.052175	0.341025
1313	North	-0.038100	0.052175	0.304800
1314	North	-0.038100	0.044675	0.304800
1315	North	-0.038100	0.033500	0.304800
1316	North	-0.038100	0.022325	0.304800
1401	North	-0.038100	0.011150	0.304800
1402	North	-0.038100	0.000000	0.304800
1403	North	-0.038100	-0.011150	0.304800
1404	North	-0.038100	-0.022325	0.304800
1405	North	-0.038100	-0.033500	0.304800
1406	North	-0.038100	-0.044675	0.304800
1407	North	-0.038100	-0.052175	0.304800
1408	North	-0.038100	0.052175	0.254800
1409	North	-0.038100	0.044675	0.254800
1410	North	-0.038100	0.022325	0.254800
1411	North	-0.038100	0.000000	0.254800
1412	North	-0.038100	-0.022325	0.254800
1413	North	-0.038100	-0.044675	0.254800
1414	North	-0.038100	-0.052175	0.254800
1415	West	-0.035600	-0.057150	0.413475
1416	West	-0.030600	-0.057150	0.413475
1501	West	-0.015300	-0.057150	0.413475
1502	West	0.000000	-0.057150	0.413475
1503	West	0.015300	-0.057150	0.413475
1504	West	0.030600	-0.057150	0.413475
1505	West	0.035600	-0.057150	0.413475
1506	West	-0.035600	-0.057150	0.377250
1507	West	-0.030600	-0.057150	0.377250
1508	West	-0.015300	-0.057150	0.377250
1509	West	0.000000	-0.057150	0.377250
1510	West	0.015300	-0.057150	0.377250
1511	West	0.030600	-0.057150	0.377250
1512	West	0.035600	-0.057150	0.377250
1513	West	-0.035600	-0.057150	0.341025
1514	West	-0.030600	-0.057150	0.341025
1515	West	-0.015300	-0.057150	0.341025
1516	West	0.000000	-0.057150	0.341025
1601	West	0.015300	-0.057150	0.341025
1602	West	0.030600	-0.057150	0.341025
1603	West	0.035600	-0.057150	0.341025
1604	West	-0.035600	-0.057150	0.304800
1605	West	-0.030600	-0.057150	0.304800
1606	West	-0.022950	-0.057150	0.304800
1607	West	-0.015300	-0.057150	0.304800
1608	West	0.000000	-0.057150	0.304800
1609	West	0.015300	-0.057150	0.304800
1610	West	0.022950	-0.057150	0.304800
1611	West	0.030600	-0.057150	0.304800
1612	West	0.035600	-0.057150	0.304800
1613	West	-0.035600	-0.057150	0.254800
1614	West	-0.030600	-0.057150	0.254800
1615	West	-0.015300	-0.057150	0.254800
1616	West	0.000000	-0.057150	0.254800
1701	West	0.015300	-0.057150	0.254800
1702	West	0.030600	-0.057150	0.254800
1703	West	0.035600	-0.057150	0.254800
1704	South	0.038100	-0.052175	0.192300
1705	South	0.038100	-0.044675	0.192300
1706	South	0.038100	-0.022325	0.192300
1707	South	0.038100	0.000000	0.192300
1708	South	0.038100	0.022325	0.192300
1709	South	0.038100	0.044675	0.192300
1710	South	0.038100	0.052175	0.192300
